110064,33010600001327774701,17764594877,33,浙江,00,杭州,00,西湖区,,,2020-07-22 09:16:24,2020-07-22
110065,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,,,2020-07-22 09:16:24,2020-07-22
110066,33010600001327774701,17764594877,3,浙江,0,杭州,0,西湖区,,,2020-07-22 09:25:49,2020-07-22
110067,33010600001327774701,17764594877,3,浙江,0,杭州,0,西湖区,,,2020-07-22 09:25:49,2020-07-22
110068,33010600001327774701,17764594877,33,浙江,00,杭州,00,西湖区,,,2020-07-22 09:25:50,2020-07-22
110069,33010600001327774701,17764594877,33,浙江,00,杭州,00,西湖区,,,2020-07-22 09:25:50,2020-07-22
110070,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,,,2020-07-22 09:25:50,2020-07-22
110071,33010600001327774701,17764594877,3,浙江,0,杭州,0,西湖区,,,2020-07-22 09:26:35,2020-07-22
110072,33010600001327774701,17764594877,3,浙江,0,杭州,0,西湖区,,,2020-07-22 09:26:35,2020-07-22
110073,33010600001327774701,17764594877,33,浙江,00,杭州,00,西湖区,,,2020-07-22 09:26:35,2020-07-22
110074,33010600001327774701,17764594877,33,浙江,00,杭州,00,西湖区,,,2020-07-22 09:26:35,2020-07-22
110075,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,,,2020-07-22 09:26:35,2020-07-22
110076,33010600001327774701,17764594877,3,浙江,0,杭州,0,西湖区,,,2020-07-22 09:42:16,2020-07-22
110077,33010600001327774701,17764594877,3,浙江,0,杭州,0,西湖区,,,2020-07-22 09:42:16,2020-07-22
110078,33010600001327774701,17764594877,33,浙江,00,杭州,00,西湖区,,,2020-07-22 09:42:16,2020-07-22
110079,33010600001327774701,17764594877,33,浙江,00,杭州,00,西湖区,,,2020-07-22 09:42:16,2020-07-22
110080,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,,,2020-07-22 09:42:16,2020-07-22
110081,33010600001327774701,17764594877,3,浙江,0,杭州,0,西湖区,,,2020-07-22 09:43:02,2020-07-22
110082,33010600001327774701,17764594877,3,浙江,0,杭州,0,西湖区,,,2020-07-22 09:43:02,2020-07-22
110083,33010600001327774701,17764594877,33,浙江,00,杭州,00,西湖区,,,2020-07-22 09:43:02,2020-07-22
110084,33010600001327774701,17764594877,33,浙江,00,杭州,00,西湖区,,,2020-07-22 09:43:02,2020-07-22
110085,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,,,2020-07-22 09:43:02,2020-07-22
110086,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,,2020-07-22 09:43:03,2020-07-22
110087,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 09:43:03,2020-07-22
110088,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 09:43:03,2020-07-22
110089,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 09:43:03,2020-07-22
110090,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,2,1,2020-07-22 09:43:03,2020-07-22
110091,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 09:43:03,2020-07-22
110092,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 09:43:03,2020-07-22
110093,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 09:43:03,2020-07-22
110094,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 09:43:03,2020-07-22
110095,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,2,2020-07-22 09:43:03,2020-07-22
110096,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 09:43:03,2020-07-22
110097,33010600001327774701,17764594877,3,浙江,0,杭州,0,西湖区,,,2020-07-22 16:59:24,2020-07-22
110098,33010600001327774701,17764594877,3,浙江,0,杭州,0,西湖区,,,2020-07-22 16:59:24,2020-07-22
110099,33010600001327774701,17764594877,33,浙江,00,杭州,00,西湖区,,,2020-07-22 16:59:24,2020-07-22
110100,33010600001327774701,17764594877,33,浙江,00,杭州,00,西湖区,,,2020-07-22 16:59:24,2020-07-22
110101,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,,,2020-07-22 16:59:24,2020-07-22
110102,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,,2020-07-22 16:59:24,2020-07-22
110103,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 16:59:24,2020-07-22
110104,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 16:59:24,2020-07-22
110105,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 16:59:24,2020-07-22
110106,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,2,1,2020-07-22 16:59:24,2020-07-22
110107,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 16:59:24,2020-07-22
110108,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 16:59:24,2020-07-22
110109,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 16:59:24,2020-07-22
110110,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 16:59:24,2020-07-22
110111,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,2,2020-07-22 16:59:24,2020-07-22
110112,33010600001327774701,17764594877,33,浙江,01,杭州,06,西湖区,1,1,2020-07-22 16:59:24,2020-07-22
110113,33010600001327285319,17764594877,33,浙江,01,杭州,06,西湖区,,,2020-07-22 16:59:24,2020-07-22
110114,33010600001327285319,17764594877,33,浙江,01,杭州,06,西湖区,,,2020-07-22 16:59:24,2020-07-22
110115,33010600001327285319,17764594877,33,浙江,01,杭州,06,西湖区,,,2020-07-22 16:59:24,2020-07-22
110116,33010600001327285319,17764594877,33,浙江,01,杭州,06,西湖区,,,2020-07-22 16:59:24,2020-07-22
110117,33010600001327285319,17764594877,33,浙江,01,杭州,06,西湖区,,,2020-07-22 16:59:25,2020-07-22
